tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,label
0.247997155295876,0.5399887796768462,0.36286911138504324,-1.7199127740003182,-1.8918572076945408,1.264392377182095,0.30733547389130905,1.7143335089746428,-1.039900322737045,0.13896297238531577,-1.3146794845493277,0.8339417118572778,-1.1957130435006689,0
0.047877329206669164,1.0080609237057947,1.0374704649277706,0.5539816792081573,2.3367882978533694,-1.669033772718683,-1.384097336619298,-1.0057533037969864,-0.6017527320949586,-1.2814686089466518,-0.6412472551567425,0.3787185027979736,0.33586795733987634,1
-1.3248243137835243,-0.8426052209679621,-1.6154414345217105,-0.385863204181549,0.0030340221756313106,-0.5424418699756697,-0.0706247660923078,0.6077966912770534,1.3663067949843986,1.2454206028997539,-0.8061505698559375,-1.631374863959777,-1.7430255968844455,0
1.2039034215258202,1.1176108299609864,-0.9845474166743218,1.7053612589954414,1.5179891355934816,-1.2900902695456409,0.1915385648332339,-1.53811951083098,0.3187104750536641,-0.8897912673458869,-0.622290810627144,-0.1925610130406996,0.325723425934314,1
-1.5015590193083075,-0.8494984482898755,1.3495693528027035,0.7287677483897306,1.706744050747693,-1.3765847789323624,-0.26044792484126883,-1.3274963599650027,-0.62976463197379,-0.0030168608172028892,0.2698487404512785,0.5447382488816326,-0.023037178200227985,1
0.6459140924380705,-0.31931971957273647,-0.17287556256792866,1.3084914584115284,-0.5506317107183909,0.6642017376616952,-0.36402336053747486,0.6562413679018089,0.6785971600033684,0.3659684102637869,-0.2066256717297206,1.3496984097749833,1.5379681156709766,1
-0.10857562902896857,1.0350996322550912,1.324861235721913,0.16210414192537564,1.751437864700557,-0.996306998379124,-1.448133951729878,-0.5977190333768254,-0.7997969211070736,-0.7916258923204057,1.330557706822751,1.2923942683490903,1.3513029914712225,1
-0.4037211896001241,-1.0249769865195593,-1.4438171871788597,1.5338466456390758,0.24569928539860508,-0.5064479487831294,-1.193823006454418,1.273503583653694,1.0055248241864454,1.1515664603839553,1.4324371807633232,0.9808214095596874,-0.6148011369158686,0
1.4936220900818773,0.9736054525828707,-1.0628315542861682,-0.7222903412201842,1.1051045058033615,0.33081500400395425,-1.1479500086324956,-1.1023762568798154,1.1343144169838018,0.6864518870373363,-1.3254115523871617,-0.03287962052333854,0.6946224505611588,1
-0.48061586020880326,1.4333682088708046,0.29699372981128486,0.3800107698173532,2.1459221785853453,-1.0278781107211643,-1.4555514845469002,-1.2439299137049789,1.13864428614989,0.3164383196807374,-1.1461006343262954,0.628881207063818,1.003612530222169,1
1.249591809005718,0.12154428237353775,-0.11836237215112254,0.7680137587280076,-1.225535245611991,-0.33886255467778287,0.7406479379557427,1.7269080506679246,0.25526251572294245,1.672435064758088,-1.0189173080100011,-0.2583300787886474,1.2666081748234082,1
0.7778471238071051,0.0011569901376910707,-1.5772541359860643,-1.6427501496450694,0.30062220041883203,-0.41388749256919694,-0.40403165688082626,0.2957534211111617,-0.36276790037525797,0.13187477578841836,-1.4052336612216696,-1.634508773645273,-1.154171652618072,0
-0.25822924656295465,-1.196077198827416,1.18989775572257,0.8430656153132318,0.8148070738504298,-0.8692890645523121,-1.1817909592812677,0.635800884169246,-0.4201207834529695,-1.4717079382598701,-1.3094764782423405,-0.24437652596664866,-0.8656767493112921,0
0.26370463187251014,0.28920430192177166,0.27203931371488943,-1.5216742688454756,0.10399656567342885,0.6014845888521703,0.39484758418438853,-1.1769690068563738,-0.6363903719425641,-1.4470689343577732,0.08700619307483069,-0.07666972128138458,-1.049485016433345,0
0.7305053690633005,0.9055948538467816,-1.3232537494309258,0.9628778723336151,-0.24299191292679198,-0.29526751982697036,-0.4607994800412508,1.178131800861277,1.4989970527903465,1.468496302653044,1.0910885767009073,-1.5480117257299872,0.8703196363017034,1
0.34366891769763663,-0.9904132454931026,-1.3081980609964827,-0.03138730665628248,-0.3823949816002801,-0.24468936420927254,-0.4222633432031697,1.331153667295806,-1.3007599080215921,-0.42482834978979295,-0.7163722629448401,-0.9896924741721626,-1.4045073089906348,0
0.235447372555645,-1.5146139284452107,-1.4360590907895057,1.2864096088411157,0.4243586230216461,0.4315358441767291,-0.2873508031282625,-0.8812747475247591,1.2499582091044072,-1.3971695780552302,-0.6626933864597049,0.6815110517850983,0.1180170211760846,1
-1.6492505093705823,0.4286565088604305,0.37160449852632615,-1.6274309906979145,-1.1126127666092696,0.14349178349339176,1.2984945515989241,0.49056639995597195,-0.1952936494307042,-1.6907433368730271,-1.1052141998460985,0.4471122127558717,-1.682280587832022,0
-1.2551659478886537,0.6455462889741684,0.5203183470406357,-0.029299845707980502,-0.1033240136281197,0.14209584975337344,0.9949721905689134,-0.9575993957715754,-1.44887478402938,-1.3304816145667757,-1.2881955594035206,1.142801817744558,-0.6601075197745557,0
1.3798611404737227,-1.5236085436716604,0.08326293684251083,1.5178321894780942,-0.45851637697972525,0.20033436003672098,-0.9328915317591746,1.5289771886318806,-0.9896044097957087,0.9249897734131828,-0.8677569960799716,-1.1062120800156896,-1.3266400410978865,0
-0.28154193893644347,-1.1268972947750813,-0.6100842479037427,-1.2595306837191949,-1.0613001340596107,-0.6705780557751143,0.8493852985971486,1.6646180155763197,0.6476016604267634,-0.4636055931855434,0.948421745726591,0.4325731198589033,0.4725734239085081,1
-0.6627201934204827,-1.5701247229844546,-0.7020198893504098,0.9062657020435051,0.5113854425744134,-0.5679944680094513,-0.34338445846257193,0.02312798654898406,-0.42307942377678953,-0.48415110092552593,-0.7077402732953089,0.4776773322801388,-1.0467804981575444,0
-0.17112190260096724,1.1680737905124672,-0.9097140364370448,-0.36471926295290885,0.4814437056007177,0.22133824455935355,0.2115337761193311,-1.2691156608320528,-1.683323123504323,1.6864977817657194,0.9732749229813065,-0.8473048239200411,0.14905597186202252,1
1.7087336679222263,-0.3075607571549925,0.5744872866582734,-0.14398407009632616,0.5312087087691605,0.6628040881943257,-0.558054701111295,-1.027432349046399,1.570212020056086,0.9573954343622675,0.5208973817428646,0.4090759032375011,1.635480945827257,1
-0.5655258155965528,0.959260596555979,1.1089658887043443,-1.0497184439746472,-0.4996788590236382,1.5231589490657471,-0.7601867493822411,0.10494499004530977,-0.9093695568879152,-1.6149824213976525,0.5000793979234505,-1.6895163314150077,-0.8054080191431333,0
1.6786183661758773,0.7041322833893852,-1.2984606502106264,-1.2924775159843693,-1.810098746171921,1.3238436157236624,1.7075271589332526,0.11268022637790649,1.5629302081420064,0.4840686771763865,0.9599728358120638,-1.612962197411074,0.15316780489298168,1
0.7157816312382173,-0.5229993111993616,1.3186219612287409,0.46227757419077153,-1.267878232479042,-0.9294514293557214,1.6231570872984098,1.5085354266646298,-0.3901911666205729,-1.7009745885560752,0.19430259173746778,-0.7678137919270603,0.16998433537434687,1
1.6080447682508783,-0.08674167388875738,-1.6258762076404536,0.7975588255038119,0.18159230030285997,-0.998242255089262,0.4158893934595027,0.2669361172367448,-0.6221311698893466,0.9261861352258187,-0.765624504399015,0.4135808026666678,0.24384308296164758,1
-1.0092567820189162,-0.8261323758244594,-0.115305374118086,-1.2245371485932957,-1.500016389945279,0.7843336932217688,0.9285991057105184,0.8925206562176016,-0.7605905987802607,0.2692367149451977,-0.951889258884358,1.3248044696120687,-0.9501980210202543,0
-1.370258094492786,1.6580619418737357,-0.983509352834254,0.7091182728428163,0.13161858184860534,-1.3890884386703541,-0.3788246469063119,1.539298191007482,1.0008748037909496,0.47160269210601286,-0.7415459721600545,-0.9342528232565483,-1.1577116734166193,0
1.0881734805008245,1.3073356239919027,-1.3311830267148674,0.8643481314339071,0.3070777281807028,-0.9345108208048348,1.5009571108287196,-1.09982494725121,1.047068967336645,-1.389834213863646,1.6595202009684977,0.4707352818877196,0.2619058226157322,1
-0.1415165693563827,0.3264804494488885,1.2987175867218406,1.455698551506282,-0.9902880657241087,-0.7842584562465357,1.0063083763765628,1.4980309268057135,-1.0994006729414154,-1.3745804302155349,0.5940600265666741,1.3791573702872668,1.0062163168954623,1
-0.439733145775054,1.271860105603129,-1.5874376239590302,1.1712359743673646,-0.2751481573890273,-0.929011194942443,1.538579722871133,-0.13164993840347,0.9209823960674027,-0.2637815790103445,0.04582566207941255,0.8417690867357753,0.16776256246591784,1
-0.40818331408854414,0.27424588751161855,-1.3108257313402931,-1.349623899241482,-1.2326714101365175,0.2361250752945942,0.5418637336519824,1.3630997859065965,0.9413639875976383,0.6584916046514812,-0.5868336155302851,0.33848292304655736,0.024082999082545662,1
-0.5044730710473094,-0.9349984381450859,1.1082532079458163,-0.17612749561873942,0.28111012565357674,1.1235619653341693,-1.6516470884245287,0.03981089284115395,0.9358661284204473,1.1206807875442566,1.2322466081272472,-1.0454953888109244,0.6764878434927083,1
1.4529902800314785,0.057452470571242004,-0.5427339763401741,-0.02827161379567826,-1.3585972346392712,1.6156369712057128,-0.701782058927196,1.445960542322668,0.365397121286958,-1.5883032869731621,-1.6518022603895184,-1.28486899137177,-0.7503557505400379,0
1.1464528203893753,0.18184408987803466,-1.1951047295711945,0.11616277296632334,-0.5064393314877774,1.3532042056286189,-0.2293661137196315,-0.24417829959381018,0.9374364870384025,-0.5741348511778896,-1.1171244658494965,-1.428736179752813,-0.08752242858282656,1
-0.32736769578532393,-0.10592316511336528,0.6854020217029951,-0.5281662654404814,0.7010993955192445,-0.6960956103007312,0.07643027836914976,-0.598109256868576,0.9998923155438764,0.3695304973507765,0.8601143199272677,-0.07336739505230305,1.598785808652537,1
0.8790789017257411,-1.4402215059953287,0.8738436744352066,0.5573026317000289,-0.1179282723727755,-0.15096538271690052,-1.330239464527384,1.6860403588914072,0.08692061621525668,-1.2585459954620775,0.01232970875564383,0.7196325936354165,0.8125186432884429,1
1.6657341873943508,-1.7278219990900199,1.2175356300952946,0.0036725766798673515,-0.47115160894447883,0.3282646327307616,-0.5281059677842165,1.0182081180114753,1.4814937931281278,0.27334446830943704,-0.8509186952206548,-0.5130725075761584,-0.1230372629607268,1
-1.730588612668659,-1.4979161924154538,0.5110191045548356,-0.26355357610639985,0.7686993211515711,-1.150825992011575,-1.3245725886009836,1.1402063015876693,-1.442566488077211,-1.0928511736796478,-0.7737832447083298,0.48662866924697756,-0.9356294498835037,0
0.4877981553693844,1.2043311406955002,0.534915644536438,0.9726497950493016,0.18440702600365333,-0.38392307075739257,1.1486857234631076,-1.0850684348796442,0.06898127139083891,0.21796955923764366,1.6259141446203231,0.7372052177952252,1.9866538890129097,1
1.47160792040636,-1.5306753943091131,-0.6948059678511889,1.291212826411263,-0.43258361189414685,0.6010476223758093,1.2842186756769227,-1.133890197227629,1.3344042971773384,-1.260245869252523,0.6532869094444118,0.6608739340799327,0.7030401580582614,1
-0.03638854651550738,0.627322056549779,1.6970674128924006,-1.5187977622785076,0.6979103835309214,-0.7207368178667292,0.39324472068002825,-0.8847433372687542,0.6037940283941475,0.573922380789902,1.0323661681544773,-0.15960825072869925,0.7031556039739496,1
0.5452188931098562,-0.7740907632900961,-0.4823615950596792,0.9145183360152405,-0.4541023287143455,0.9324626673677421,1.2970112902333373,-1.4407209217868653,0.8491298631287728,1.12049395890887,-0.5305793566694672,-1.0295002473249195,0.5351222128239593,1
-0.1896879149964648,1.1612907562128745,-1.1095042115820888,1.3678223891227241,0.6100930680632797,-1.488675530319908,0.6132894464246137,-0.18431506524112376,0.017085344290960005,-0.4674306808603511,0.2036188373821974,1.6557893429196553,0.6941089333248361,1
1.7212638519951782,0.26202508461769825,-1.060152597666481,-0.7899917369295658,0.02939451671019957,-0.6837261903343144,0.6587084016343469,-0.026039016837909896,-0.35683090385664656,1.631317503683726,-0.5018671868430833,1.3813957401336363,0.5063969227162501,1
-0.8503284825930735,-1.3700381147990368,1.2340862827724197,-0.7147697979842175,0.2377569486578936,-0.7638761352200972,1.1877026260377805,-0.8367984206705326,-0.7627362896031845,1.0679368584488667,0.8645638246764425,-0.9005481384099119,-1.2051489438593106,0
-0.09653908953001872,0.024178064052756024,-0.9578315352627245,0.6045495022724174,-0.27913162368519295,1.6344293736961215,-1.3850451669136294,0.23545346449037055,1.5688049651710876,-1.3259345169225878,-0.7544752709290313,1.564304011944698,1.2063785499756434,1
0.8118298562056039,0.16824818056619215,0.7776186199501967,1.505068726177804,-1.2044247527814613,0.4405575849198944,1.2847649528355563,0.36670302585654263,-1.2902630841183624,-0.04928607463141869,1.1316120804442575,-0.02185466382957611,1.0871956769397015,1
-0.45950420788112245,1.566498749135454,-1.4698229222746255,0.7673741618199207,0.28599189736616076,1.5305326496872365,-0.6828994974592859,-1.3443867758098353,-0.29926842973301115,0.31780514042761415,-0.8044143978798184,-1.1856820741634926,-0.6749194340238939,0
-0.25247231784176577,-0.34228019343062527,0.1326725588190428,1.462075477877795,0.13570959658522386,0.43124036989457687,0.6908946308952765,-1.3578557833693383,1.6414691851173713,1.5773665816745084,-0.5063204737832216,-0.03396851774696646,1.5284441980742514,1
-0.2317168453281416,-1.3850989595255527,-1.3883253578584416,-0.07589871590006818,0.973345589848588,-1.0259734858808247,-0.14239201714133576,-0.5222871105925602,0.3798235458467444,-1.19183669514756,-1.373047545748725,-0.5039952536295019,-0.9957401279847556,0
0.03333053256948317,0.7981255256729892,0.8702502911987489,-0.7063176746137235,0.8201205493025706,-1.4460023446790675,0.3121231807668027,-0.2906292168913295,-0.5329372995248336,1.3542975708793368,-0.17127493834506077,0.7643798109429156,1.189801587651467,1
1.602747281808872,0.9674815218575301,1.2846630115026159,0.26751755285647316,0.16337155353941085,-1.222973643937352,-0.11446155006744547,1.053666975540202,1.5299076476177769,0.4878778147405183,-1.5166630216262753,-0.16712425681299115,1.2633419012741771,1
1.6791986508790797,-0.08041081080203318,-0.2151465945690988,1.29954578972481,1.3673223275228101,-1.647439511334473,-0.6000557129066979,-0.1274752803663464,-1.222270620781524,1.4117899353124568,1.7116074194437947,0.5439607653154065,1.4898387133955495,1
0.3197353442868786,-1.0166040269887335,0.12511972614685613,-1.279296027403654,-0.12761255353582474,-0.05731944742829696,-0.08736216162321998,0.3663382327785038,0.15899837762145289,0.18232091866026656,-0.8434824238027433,0.6236702692636457,-0.6760003171913485,0
0.4603635758106638,-1.5241858943344568,-0.6666245601374275,0.7803834613873291,-0.009607183902560353,-0.5912026608170939,0.1726367255964119,0.435253133214632,1.0159288020572923,0.39705286773475007,0.8051155341248737,0.9331315358989248,0.7536532309598187,1
-0.17174479818191324,0.6252673824263316,0.11570568251610754,0.1100991067075914,-1.015080077677544,-0.3577978405173962,1.5619116294899709,0.5590295429047749,-0.527637632630667,-1.229211616358066,-0.2448331763100097,-0.5411244214552134,-0.13370437297632143,1
0.25607615589550287,-0.7239750813477419,0.993131192588582,1.5277769468970828,0.2840301806117389,-0.09100311616150461,-0.40974481605522584,0.007401712533959225,-1.4766080906850572,-1.5529168390681625,-1.3824155602528687,-1.4083770572904235,-1.7213923377764786,0
-0.4483208375665014,-1.5604015084974905,-0.5973871542034597,-0.7922335216961853,-0.3382066833658565,0.9943215011883373,0.657384840394649,-1.0642582459241794,0.15301694128451643,0.777005490979293,1.4399453853957285,-0.32687537970604635,0.3057140616576009,1
1.328113778012843,-0.9041572078798626,-0.40915595587366754,1.2687996889827449,1.466680141539434,-1.3411044763232312,-0.9879018645502833,-0.21854371790487026,-1.1972750828098382,-1.1376489909259306,0.7209138542437052,1.0000197226632948,0.2813790471742072,1
1.052847210162519,0.47106489819351866,-1.5670321079326233,0.7378150224869272,-0.19850909830112862,0.1190356325659206,1.3298710344791518,-1.104106290519707,-0.24014267438629483,1.4609394397926054,-1.6636947810701108,-0.629412624581491,0.7157755662013423,1
1.5114953337536616,-1.077068953918318,0.8011913641691758,-0.7092483706973848,-0.09013615374017064,0.4413440286483984,-0.2258288218562866,-0.05895321535626094,0.3844745424308874,-0.642507148035698,-1.6980230671397163,1.1110501390934182,-0.8114357760305881,0
-0.8437688509203349,-0.5105262849292949,-1.6818202825285227,1.4642742977694727,-0.38495436537268823,-0.6350950402969919,-0.3093554568482478,1.613096978649287,0.8057377679268254,1.3795282105047044,-1.6178241938319342,0.7737899347473138,-0.11946315727102806,1
0.5913225527520268,1.30502193712346,-1.6177101614871046,-1.101341594550261,0.11838553873454323,-1.262750861152249,1.0197562829667306,0.03736481773541158,1.6448973511076912,0.0866105195545587,-0.7729972053188757,-1.5415528946019494,0.20421756631754523,1
1.4424938083375076,1.2764856601852161,-1.4668962233948122,1.4712145435602004,0.9478126215849981,-1.1518361814322964,1.1824033713931332,-1.6768703145776185,-1.5328570219745445,0.21591557705801734,-1.1350740934538974,0.7802019125323144,0.33863250079708807,1
-0.22999118675350413,-0.8408090565804369,1.721484142018408,-1.3011206836467182,-0.008019640726980169,0.2671794547260825,0.15862627539531246,-0.4118760152321245,-0.5753480591245467,-1.5606989619716924,1.4297838060295325,-0.004995380923722771,-0.435906911034984,0
1.378816420066558,0.09154482917309442,-0.16528494724059908,-1.5102189723273112,1.7196410242020945,-1.3668993611076534,-0.5368071293030937,-1.0832239712545937,1.295707985291617,-0.6839245324282378,0.22591689735508574,1.086138544020876,-0.10908836157042874,1
-1.0467799935096764,-1.3521205492907993,0.7008953818689582,-1.2477570945036036,-0.06656920941925638,0.8919516663617612,-0.7538087459568432,-0.022515532697296992,1.2922472052671536,1.628691704691393,0.6950033811410964,1.5903363365142866,-0.9027180550004341,0
-0.8730722392170503,1.7220813834271673,-0.17238543957926486,0.9671913564328944,0.32822815994410764,0.1721075864472654,-0.0603073740257763,-0.6819161119118022,1.1547554678852248,0.38368256429678543,-1.1090362712156756,1.096698312903501,0.6583156093490764,1
1.4697570581280652,1.3169282350246585,-0.23703098220898228,1.08594282644319,1.300092256625682,-0.04805915004644361,-0.4875246567845736,-1.722611426730772,1.3759171220744844,-1.0835161885720128,1.5569847698730988,1.0893279945204235,1.691852539505487,1
1.6054453371395567,1.1448870280767232,-0.04631079295727854,-1.5900217458284618,-0.622040848867474,1.5321889639859587,-0.40210390609388025,-0.04963121099427322,1.2457309175015727,0.4944354832698394,1.5336943161361876,1.6906556204159058,0.5181729917526604,1
-1.3466147643567588,1.3585564944776864,1.694881672386158,0.7487887161378638,0.4703669105426615,1.3363671347489827,-1.3794605836565021,-0.7739103521684457,1.3322559563543994,-1.6896419431676235,0.5829621464379927,-0.13175748214995175,-0.4974497552034593,0
1.6592399273049405,-0.6847912948888369,-0.07052848082858941,0.3061336829984294,0.448800540171024,1.155188270261194,-0.5829944275125458,-1.351737936999771,-0.8905753725033174,-0.6335960748475633,-0.2700147176199494,1.038783016121792,0.4080441657770318,1
-1.5323422689470279,0.987334383335715,1.472038214250494,0.5311403142279788,0.6984904606417699,0.38615458190383634,-1.3606519655169615,-0.23874561577485068,-0.39260346263313023,1.0433010085563292,1.127115593639614,0.8518649224751054,1.2622216900192975,1
1.1415097849714695,-0.2259774732084007,-1.0631639302532077,-0.11517716402762461,-1.7590338072084812,1.3501180890430378,0.6878788009138738,1.0173568658003729,0.13010381709889024,-1.3556735047530164,-0.5696903145463282,-1.090064733975722,-0.9441378261839801,0
0.7636958054243874,1.1944184923955719,0.5664791654330167,-0.8512535026593792,-0.9596685598811273,0.5349933256644741,1.144083607681205,-0.012180636811061778,0.8697779832615364,1.4038811870065013,1.643858421865378,-1.378456545294177,1.8536533701171043,1
-0.698881240804505,0.3159670804555266,1.5063779616946738,1.4547565140382943,-0.8180300987535861,-0.2834979369250313,0.8181281332269061,0.8862471764392891,-1.093887309888896,-1.6278706384112658,-0.1417132781423142,-0.9627899988587959,-0.6076920413732949,0
1.729516680215858,-0.7908897384295188,-0.6519035922500545,-0.31267093143366975,0.2608821126692771,-0.35339666585334584,-0.4625406252527516,0.36279810782972943,-0.03688746628895654,-0.38007327304988725,1.3547465835989623,-1.7178339554551325,-0.9608004886591209,0
0.08296239621552223,-1.1781308243889062,1.198087251317188,-0.23528798869783993,-1.3963212714539495,1.2791003270985069,1.3937947602081369,-0.2475548672963197,-1.0346857074944733,1.3290297346957232,-1.2179407049430147,1.2460901483534974,-0.2579327423169483,1
-1.6846067144051513,-1.3705566386339039,-0.653878171150579,-0.08889694713668114,1.075367347567487,-1.67042682669905,-1.704711081858612,1.507278603782137,-0.80454182754084,-0.8335185527866701,-1.104840944804731,-1.265593308598772,-1.8555596112242563,0
0.6957876244176435,0.5907133415053668,-0.8972390081917435,0.12736495987239338,-0.6442435285472383,-1.6972417968663596,1.262517212699517,1.553743375336581,1.2360990201293205,-0.25206594401747673,1.345229117274115,0.3706709404741275,1.4192762464909852,1
-1.598196517107577,-0.8931789395595214,1.3939367892931658,0.10442913138722923,0.6364505184371934,0.03432669680398952,0.4900265742151152,-1.629835993347635,0.8285801638311715,0.35800402779806684,0.30413996012105154,-0.587131114017329,-0.9701702890519742,0
1.5786443169087099,-0.5940612919420016,0.5659096989954304,0.819088911835472,-0.10700313679920916,0.12018223628911257,-0.4970591430758726,0.5627360042967177,0.7290195490397027,0.6970251368093622,1.5325009748293814,0.46682508481761026,1.742369124224782,1
1.5336788360829583,-0.22757145590800543,0.7245106379270168,-1.3151820993057919,1.035129147778786,-1.4274460727313434,-1.6264930003039986,1.2559715090242842,0.38993918171683123,0.5359853634503029,1.2174267267673018,0.27381174969801725,0.7831569976038159,1
0.5830672149607357,-0.6447144058789823,-0.962113901925808,-1.2434454080303061,0.9746755805935193,-1.4932065378105561,-1.462319077524809,1.2625628743080843,-1.0893755351281447,0.666574993736653,0.136789918929014,1.0245096959398663,-0.580081101790185,0
-1.466537724587534,-1.150091301395756,-0.5370148463074659,1.0861603645367355,0.30306877034800833,-0.3580547311762842,-0.45891590686034944,0.29055534008108846,1.4925200322185217,-0.8892880095584255,-0.5266274103795919,-1.335956686026928,-0.7134013796467366,0
-0.12253634663531504,1.0310313673300133,-0.032420924256795505,0.3369587971694381,-0.14360155030257954,0.4342108179877863,-1.1090035696947989,0.9242214632255479,-0.6262508875242623,-0.7718405092221275,0.03506695258977858,-0.5839338483281746,0.18510504449055445,1
-0.12267976593803714,0.36725899409345547,-1.470348478140678,-1.0848884066798037,-0.8377898480709138,-0.20765142089900704,0.5469844707998796,1.1158660192409522,-0.5557608843666624,0.6347344660733043,-1.1032683656439959,0.7551949860980374,-0.42215716483759574,1
-0.2736389001769168,-0.1546175868048228,-1.7089722984077091,-1.634907670373021,1.0397663906322305,-0.8970052545808752,-1.4453157296272559,0.5362987612640908,-0.30147459808996563,-1.4436497928643033,-0.6345017809078767,0.39615384891459987,-1.359195222928624,0
-0.9770113032075561,0.06931167196808069,-0.2820032955296057,1.55916323245744,1.2999088882647154,-1.1598750847830688,0.2796289666554233,-1.3776306137611969,0.6844175400142339,0.7205045618874975,-1.4027717665872874,0.7674503572760351,0.2539489380860674,1
0.5603016374094754,-1.051629380625246,0.9245056147090428,0.07678159068349281,-1.190005778460657,0.4202580544209613,0.42027808575841,1.2264443861145717,-0.675213892944177,-1.1174255263345094,1.5512592486935979,0.5885278632985134,1.0378930671437414,1
-1.2450193418520414,-0.5050631513185687,0.4934616716299314,-0.9394043907460866,0.21118458652609698,-0.08434383194294155,0.8685268104704901,-1.1510000442123318,1.6949228330108002,-1.2138256680318926,0.07918826653004786,-0.9266288183955417,-1.2579812366149539,0
-1.200456909769033,-0.4167459447640535,1.0638857064908251,-0.08837621343488572,-0.8839292643723213,0.3081280193108009,0.5090004158896324,0.7182124926750124,0.3811946819057781,1.675602049110274,1.3580392179430156,-1.4737374133661754,0.49546531767773,1
1.519395007234748,-1.730092127668783,-0.7793120239240227,0.3012675078903175,-0.5545451871933198,-0.2576794643220296,0.13894678140495567,1.0819499408713493,0.018810410729377426,1.6178202923199412,-0.2511723399135342,-0.4002794327329527,-1.475122476940034,0
-1.3562239906558728,-1.2939706948752878,-1.4471525416454045,1.6944755892290453,-1.0882056298825762,1.6170135763471882,-0.797290989872231,1.0704361726533733,0.7931980428717802,-1.465829991539855,0.8935382638534073,1.1833331900094002,-1.6494921774767985,0
-0.8360383348064538,0.998891475437699,-0.5274732424890138,-0.6241301602144623,1.0787152166576404,-0.7127384225422269,-0.8555475433211521,-0.3053884200984537,0.642517969725266,0.4441922364134028,-0.892445008605866,1.1861460359552063,0.4143220364295962,1
-0.6823814540715664,-0.3357349548019749,-0.46358920741439946,-0.27476728507050663,-0.21153227401142588,-0.7983627188924881,1.4155298040705742,-0.24974610371874303,-0.1022383731470336,-1.4159305746566415,-1.194191724198691,1.581689470350857,0.08097877401718555,1
0.9968222941459587,-0.08608323907671596,1.306148679375583,-1.5145732127558116,0.39006930410445173,0.02438495960317728,-1.2237007640257336,0.5217849301339565,0.9975387957828065,-0.2046683462422085,0.4470838263296918,1.563833877860136,0.2505552433457144,1
0.009627327762706788,0.24800894165263446,-0.5197074590873589,-0.8438661818033318,0.49779160176529713,-0.02539410456111347,-0.35512287479107824,-0.4841221388985779,0.6155672954256693,0.3650277286920498,-0.40923434909947876,0.44407574158314356,1.039973200931552,1
-0.13014930766493632,-0.951326607312518,0.22487544759898534,0.5164620519641112,-0.7877794610376734,0.42629232613471096,-0.6427503453615343,1.5847915470568628,-0.30007017547246745,-0.22521762327473283,-1.6430398166853817,-1.6132430711338557,-1.4799718341789834,0
